ProteinA	UniProtID_A	GeneName_A	ProteinB	UniProtID_B	GeneName_B	MethodType	Method	Publication	Source
PO5F1_MOUSE	P20263	POU5F1	RFA1_MOUSE	P27694	RPA1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	2AAA_MOUSE	P30153	PPP2R1A	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	JADE1_MOUSE	Q6IE81	JADE1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	P4HA1_MOUSE	P13674	P4HA1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	NUDC_MOUSE	Q9Y266	NUDCC	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	NFRKB_MOUSE	Q6P4R8	NFRKB	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	MITF_MOUSE	O75030	MITF	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	MATR3_MOUSE	P43243	MATR3	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	IMA4_MOUSE	O00505	KPNA3	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	KLF4_MOUSE	O43474	KLF4	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	HNRPL_MOUSE	P14866	HNRNPL	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	H2B3B_MOUSE	Q8N257	H2BU1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	H32_MOUSE	Q71DI3	H3C15	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	P66B_MOUSE	Q8WXI9	GATAD2B	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	DNM3L_MOUSE	Q9UJW3	DNMT3L	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	DNJA1_MOUSE	P31689	DNAJA1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	DDB1_MOUSE	Q16531	DDB1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	CUBN_MOUSE	O60494	CUBN	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	CTBP1_MOUSE	Q13363	CTBP1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	CHD5_MOUSE	Q8TDI0	CHD5	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	CHD3_MOUSE	Q12873	CHD3	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	PYR1_MOUSE	P27708	CAD	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	ATF2_MOUSE	P15336	ATF2	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	ACINU_MOUSE	Q9UKV3	ACIN1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	ZIC2_MOUSE	O95409	ZIC2	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	ZFHX3_MOUSE	Q15911	ZFHX3	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	ZBTB2_MOUSE	Q8N680	ZBTB2	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	XRCC5_MOUSE	P13010	XRCC5	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	UBN2_MOUSE	Q6ZU65	UBN2	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	TRI33_MOUSE	Q9UPN9	TRIM33	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	TOP2A_MOUSE	P11388	TOP2A	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	TFE3_MOUSE	P19532	TFE3	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	SSRP1_MOUSE	Q08945	SSRP1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	SALL3_MOUSE	Q9BXA9	SALL3	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	RFA3_MOUSE	P35244	RPA3	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	RFX2_MOUSE	P48378	RFX2	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	PSB6_MOUSE	P28072	PSMB6	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	PO5F1_MOUSE	Q01860	POU5F1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	NFYC_MOUSE	Q13952	NFYC	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	MSH6_MOUSE	P52701	MSH6	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	DNLI3_MOUSE	P49916	LIG3	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	IMA1_MOUSE	P52292	KPNA2	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	INO80_MOUSE	Q9ULG1	INO80	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	HNRPU_MOUSE	Q00839	HNRNPU	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	ROAA_MOUSE	Q99729	HNRNPAB	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	H4_MOUSE	P62805	H4C1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	HIRA_MOUSE	P54198	HIRA	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	P66B_MOUSE	Q8WXI9	GATAD2B	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	EMD_MOUSE	P50402	EMD	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	DNM3A_MOUSE	Q9Y6K1	DNMT3A	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	DHX9_MOUSE	Q08211	DHX9	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	CUL4B_MOUSE	Q13620	CUL4B	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	CREB1_MOUSE	P16220	CREB1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	CHD1_MOUSE	O14646	CHD1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	CABIN_MOUSE	Q9Y6J0	CABIN1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	ASF1A_MOUSE	Q9Y294	ASF1A	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	AMOL2_MOUSE	Q9Y2J4	AMOTL2	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	ZSCA4_MOUSE	Q8NAM6	ZSCAN4	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	BRWD1_MOUSE	Q9NSI6	BRWD1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	ACL6A_MOUSE	O96019	ACTL6A	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	PARP1_MOUSE	P09874	PARP1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3132955)
PO5F1_MOUSE	P20263	POU5F1	PARP1_MOUSE	P09874	PARP1	association (MI:0914)	tandem affinity purification (MI:0676)	Pardo, M. et al., 2010 (PMID:20362542)	IntAct (Acc:EBI-3043810)
PO5F1_MOUSE	P20263	POU5F1	SOX2_MOUSE	P48431	SOX2	direct interaction (MI:007)	pull down (MI:0096)	Li, L. et al., 2012 (PMID:23108051)	IntAct (Acc:EBI-8109398)
PO5F1_MOUSE	P20263	POU5F1	SOX2_MOUSE	P48431	SOX2	direct interaction (MI:007)	pull down (MI:0096)	Ng, CK. et al., 2012 (PMID:22344693)	BioGRID (Acc:1036533)
PO5F1_MOUSE	P20263	POU5F1	NR0B1_MOUSE	P51843	NR0B1	association (MI:0914)	pull down (MI:0096)	van den Berg, DL. et al., 2010 (PMID:20362541)	IntAct (Acc:EBI-5768917)
PO5F1_MOUSE	P20263	POU5F1	EWS_MOUSE	Q01844	EWSR1	direct interaction (MI:0407)	pull down (MI:0096)	Lee, J. et al., 2005 (PMID:15917470)	IntAct (Acc:EBI-1607041)
PO5F1_MOUSE	P20263	POU5F1	EWS_MOUSE	Q01844	EWSR1	direct interaction (MI:0407)	pull down (MI:0096)	Lee, J. et al., 2005 (PMID:15917470)	IntAct (Acc:EBI-1607351)
PO5F1_MOUSE	P20263	POU5F1	EWS_MOUSE	Q01844	EWSR1	physical association (MI:0915)	pull down (MI:0096)	Lee, J. et al., 2005 (PMID:15917470)	IntAct (Acc:EBI-1607057)
PO5F1_MOUSE	P20263	POU5F1	EWS_MOUSE	Q01844	EWSR1	physical association (MI:0915)	pull down (MI:0096)	Lee, J. et al., 2005 (PMID:15917470)	IntAct (Acc:EBI-1607153)
PO5F1_MOUSE	P20263	POU5F1	EWS_MOUSE	Q01844	EWSR1	direct interaction (MI:0407)	pull down (MI:0096)	Lee, J. et al., 2005 (PMID:15917470)	IntAct (Acc:EBI-1607318)
PO5F1_MOUSE	P20263	POU5F1	EWS_MOUSE	Q01844	EWSR1	direct interaction (MI:0407)	pull down (MI:0096)	Lee, J. et al., 2005 (PMID:15917470)	IntAct (Acc:EBI-1607363)
PO5F1_MOUSE	P20263	POU5F1	KPYM_MOUSE	P14618	PKM	physical association (MI:0915)	pull down (MI:0096)	Lee, J. et al., 2008 (PMID:18191611)	IntAct (Acc:EBI-1606211)
PO5F1_MOUSE	P20263	POU5F1	KPYM_MOUSE	P14618	PKM	direct interaction (MI:0407)	pull down (MI:0096)	Lee, J. et al., 2008 (PMID:18191611)	IntAct (Acc:EBI-1606295)
PO5F1_MOUSE	P20263	POU5F1	KPYM_MOUSE	P14618	PKM	physical association (MI:0915)	pull down (MI:0096)	Lee, J. et al., 2008 (PMID:18191611)	IntAct (Acc:EBI-1606256)
PO5F1_MOUSE	P20263	POU5F1	KPYM_MOUSE	P14618	PKM	physical association (MI:0915)	pull down (MI:0096)	Lee, J. et al., 2008 (PMID:18191611)	IntAct (Acc:EBI-1606607)
PO5F1_MOUSE	P20263	POU5F1	NANOG_MOUSE	Q9H9S0	NANOG	association (MI:0914)	pull down (MI:0096)	Wang, J. et al., 2006 (PMID:17093407)	IntAct (Acc:EBI-2312516)
PO5F1_MOUSE	P20263	POU5F1	NANOG_MOUSE	Q9H9S0	NANOG	physical association (MI:0915)	pull down (MI:0096)	Wang, J. et al., 2006 (PMID:17093407)	IntAct (Acc:EBI-2313224)
PO5F1_MOUSE	P20263	POU5F1	NANOG_MOUSE	Q9H9S0	NANOG	direct interaction (MI:0407)	pull down (MI:0096)	Liang, J. et al., 2008 (PMID:18454139)	BioGRID (Acc:471894)
PO5F1_MOUSE	P20263	POU5F1	CTCF_MOUSE	P49711	CTCF	direct interaction (MI:0407)	pull down (MI:0096)	Donohoe, ME. et al., 2009 (PMID:19536159)	IntAct (Acc:EBI-15789126)
PO5F1_MOUSE	P20263	POU5F1	CTCF_MOUSE	P49711	CTCF	direct interaction (MI:0407)	pull down (MI:0096)	Donohoe, ME. et al., 2009 (PMID:19536159)	DIP (Acc:DIP-187494E)
PO5F1_MOUSE	P20263	POU5F1	CDK1_MOUSE	P06493	CDK1	direct interaction (MI:0407)	pull down (MI:0096)	Li, L. et al., 2012 (PMID:23108051)	IntAct (Acc:EBI-8109381)
PO5F1_MOUSE	P20263	POU5F1	CTCF_MOUSE	P49711	CTCF	direct interaction (MI:0407)	pull down (MI:0096)	Ng, CK. et al., 2012 (PMID:22344693)	BioGRID (Acc:1036537)
PO5F1_MOUSE	P20263	POU5F1	WWP2_MOUSE	O00308	WWP2	direct interaction (MI:0407)	pull down (MI:0096)	Xu, HM. et al., 2004 (PMID:15047715)	BioGRID (Acc:644364)
PO5F1_MOUSE	P20263	POU5F1	SOX17_MOUSE	Q9H6I2	SOX17	direct interaction (MI:0407)	pull down (MI:0096)	Ng, CK. et al., 2012 (PMID:22344693)	BioGRID (Acc:1036534)
PO5F1_MOUSE	P20263	POU5F1	SOX5_MOUSE	P35711	SOX5	direct interaction (MI:0407)	pull down (MI:0096)	Ng, CK. et al., 2012 (PMID:22344693)	BioGRID (Acc:1036535)
PO5F1_MOUSE	P20263	POU5F1	SOX18_MOUSE	P35713	SOX18	direct interaction (MI:0407)	pull down (MI:0096)	Ng, CK. et al., 2012 (PMID:22344693)	BioGRID (Acc:1036536)
PO5F1_MOUSE	P20263	POU5F1	SOX14_MOUSE	O95416	SOX14	direct interaction (MI:0407)	pull down (MI:0096)	Ng, CK. et al., 2012 (PMID:22344693)	BioGRID (Acc:1036538)
PO5F1_MOUSE	P20263	POU5F1	SOX21_MOUSE	Q9Y651	SOX21	direct interaction (MI:0407)	pull down (MI:0096)	Ng, CK. et al., 2012 (PMID:22344693)	BioGRID (Acc:1036539)
PO5F1_MOUSE	P20263	POU5F1	NUCL_MOUSE	P19338	NCL	physical association (MI:0915)	proximity ligation assay (MI:0813)	Johansson, H. et al., 2010 (PMID:2104892)	IntAct (Acc:EBI-9347333)
PO5F1_MOUSE	P20263	POU5F1	NACC1_MOUSE	Q96RE7	NACC1	association (MI:0914)	molecular sieving (MI:0071)	Wang, J. et al., 2006 (PMID:17093407)	IntAct (Acc:EBI-2313416)
PO5F1_MOUSE	P20263	POU5F1	ASH2L_MOUSE	Q9UBL3	ASH2L	physical association (MI:0915)	molecular sieving (MI:0071)	Ang, YS. et al., 2011 (PMID:21477851)	IntAct (Acc:EBI-3990187)
PO5F1_MOUSE	P20263	POU5F1	ZN143_MOUSE	P52747	ZNF143	colocalization (MI:0403)	imaging technique (MI:0428)	Chen, X. et al., 2008 (PMID:18687992)	BioGRID (Acc:561401)
PO5F1_MOUSE	P20263	POU5F1	RAD21_MOUSE	O60216	RAD21	colocalization (MI:0403)	imaging technique (MI:0428)	Nitzsche, A. et al., 2011 (PMID:21589869)	BioGRID (Acc:677353)
PO5F1_MOUSE	P20263	POU5F1	CDX2_MOUSE	Q99626	CDX2	direct interaction (MI:0407)	fluorescent resonance energy transfer (MI:0055)	Niwa, H. et al., 2005 (PMID:16325584)	BioGRID (Acc:853129)
PO5F1_MOUSE	P20263	POU5F1	EWS_MOUSE	Q01844	EWSR1	colocalization (MI:0403)	fluorescence microscopy (MI:0416)	Lee, J. et al., 2005 (PMID:15917470)	IntAct (Acc:EBI-1607397)
PO5F1_MOUSE	P20263	POU5F1	EWS_MOUSE	Q01844	EWSR1	colocalization (MI:0403)	fluorescence microscopy (MI:0416)	Lee, J. et al., 2005 (PMID:15917470)	IntAct (Acc:EBI-1607414)
PO5F1_MOUSE	P20263	POU5F1	CDK1_MOUSE	P06493	CDK1	colocalization (MI:0403)	fluorescence microscopy (MI:0416)	Li, L. et al., 2012 (PMID:23108051)	IntAct (Acc:EBI-8109441)
PO5F1_MOUSE	P20263	POU5F1	UBC9_MOUSE	P63279	UBE2I	direct interaction (MI:0407)	enzymatic study (MI:0415)	Tsuruzoe, S. et al., 2006 (PMID:17097055)	BioGRID (Acc:534463)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	cross-linking study (MI:0030)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5258694)
PO5F1_MOUSE	P20263	POU5F1	KPYM_MOUSE	P14618	PKM	colocalization (MI:0403)	confocal microscopy (MI:0663)	Lee, J. et al., 2008 (PMID:18191611)	IntAct (Acc:EBI-1606630)
PO5F1_MOUSE	P20263	POU5F1	NUCL_MOUSE	P19338	NCL	colocalization (MI:0403)	confocal microscopy (MI:0663)	Johansson, H. et al., 2010 (PMID:21048921)	IntAct (Acc:EBI-9347236)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc: EBI-5259175)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5259178)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5259181)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5259184)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5259187)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5259035)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5259043)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5259051)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5259059)
PO5F1_MOUSE	P20263	POU5F1	SMAD3_MOUSE	P84022	SMAD3	association (MI:0914)	chromatin immunoprecipitation assay (MI:0402)	Mullen, AC. et al., 2011 (PMID:22036565)	IntAct (Acc:EBI-5259067)
PO5F1_MOUSE	P20263	POU5F1	ARI3B_MOUSE	Q8IVW6	ARID3B	colocalization (MI:0403)	biochemical (MI:0401)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674469)
PO5F1_MOUSE	P20263	POU5F1	ZMYM2_MOUSE	Q9UBW7	ZMYM2	colocalization (MI:0403)	biochemical (MI:0401)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674467)
PO5F1_MOUSE	P20263	POU5F1	RYBP_MOUSE	Q8N488	RYBP	colocalization (MI:0403)	biochemical (MI:0401)	Li, H. et al., 2017   (PMID:28111200)	BioGRID (Acc:2207852)
PO5F1_MOUSE	P20263	POU5F1	RING2_MOUSE	Q99496	RNF2	colocalization (MI:0403)	biochemical (MI:0401)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674461)
PO5F1_MOUSE	P20263	POU5F1	SP16H_MOUSE	Q9Y5B9	SUPT16H	colocalization (MI:0403)	biochemical (MI:0401)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674462)
PO5F1_MOUSE	P20263	POU5F1	SSRP1_MOUSE	Q08945	SSRP1	colocalization (MI:0403)	biochemical (MI:0401)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674463)
PO5F1_MOUSE	P20263	POU5F1	MSH6_MOUSE	P52701	MSH6	colocalization (MI:0403)	biochemical (MI:0401)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674465)
PO5F1_MOUSE	P20263	POU5F1	MSH2_MOUSE	P43246	MSH2	colocalization (MI:0403)	biochemical (MI:0401)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674464)
PO5F1_MOUSE	P20263	POU5F1	KIF11_MOUSE	P52732	KIF11	colocalization (MI:0403)	biochemical (MI:0401)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674468)
PO5F1_MOUSE	P20263	POU5F1	PP1G_MOUSE	P36873	PPP1CC	colocalization (MI:0403)	biochemical (MI:0401)	Ding, J. et al., 2012 (PMID:22083510)	BioGRID (Acc:674466)
PO5F1_MOUSE	P20263	POU5F1	MBD3_MOUSE	O95983	MBD3	association (MI:0914)	anti tag coimmunoprecipitation (MI:0007)	van den Berg, DL. et al., 2010 (PMID:20362541)	IntAct (Acc:EBI-5668129)
PO5F1_MOUSE	P20263	POU5F1	MBD3_MOUSE	O95983	MBD3	association (MI:0914)	anti tag coimmunoprecipitation (MI:0007)	van den Berg, DL. et al., 2010 (PMID:20362541)	IntAct (Acc:EBI-5710940)
PO5F1_MOUSE	P20263	POU5F1	MBD3_MOUSE	O95983	MBD3	association (MI:0914)	anti tag coimmunoprecipitation (MI:0007)	van den Berg, DL. et al., 2010 (PMID:20362541)	IntAct (Acc:EBI-5667884)
PO5F1_MOUSE	P20263	POU5F1	UBIP1_MOUSE	Q9NZI7	UBP1	association (MI:0914)	anti tag coimmunoprecipitation (MI:0007)	van den Berg, DL. et al., 2010 (PMID:20362541)	IntAct (Acc:EBI-5668129)
